label,B10,B11,B1,B2,B3,B4,B5,B6,B7,B9
3.0,21393.0,20273.0,7835.0,7094.0,6215.0,5711.0,6300.0,5347.0,5136.0,5022.0
3.0,21417.0,20289.0,7835.0,7091.0,6227.0,5727.0,6610.0,5450.0,5186.0,5035.0
3.0,21435.0,20309.0,7818.0,7090.0,6222.0,5723.0,6595.0,5361.0,5134.0,5039.0
3.0,21445.0,20329.0,7830.0,7086.0,6186.0,5699.0,6202.0,5302.0,5123.0,5026.0
3.0,21444.0,20345.0,7838.0,7095.0,6205.0,5712.0,6553.0,5345.0,5134.0,5023.0
3.0,21878.0,20689.0,7888.0,7187.0,6414.0,5870.0,9088.0,6114.0,5421.0,5032.0
3.0,21852.0,20671.0,7894.0,7171.0,6313.0,5798.0,8041.0,5803.0,5281.0,5029.0
3.0,21858.0,20651.0,7874.0,7129.0,6327.0,5784.0,7605.0,5774.0,5319.0,5034.0
3.0,21854.0,20621.0,7883.0,7139.0,6272.0,5772.0,7563.0,5584.0,5219.0,5037.0
3.0,21822.0,20580.0,7864.0,7132.0,6273.0,5768.0,7462.0,5585.0,5230.0,5033.0
3.0,21786.0,20539.0,7890.0,7166.0,6346.0,5824.0,8399.0,5868.0,5341.0,5034.0
3.0,21751.0,20508.0,7908.0,7218.0,6431.0,5887.0,9453.0,6291.0,5498.0,5027.0
3.0,21715.0,20483.0,7886.0,7162.0,6307.0,5788.0,7781.0,5671.0,5263.0,5034.0
3.0,21669.0,20455.0,7849.0,7104.0,6212.0,5708.0,6405.0,5312.0,5139.0,5032.0
3.0,21604.0,20413.0,7865.0,7120.0,6248.0,5747.0,6605.0,5388.0,5167.0,5018.0
3.0,21532.0,20372.0,7849.0,7124.0,6262.0,5780.0,6811.0,5446.0,5211.0,5041.0
3.0,21476.0,20345.0,7835.0,7092.0,6162.0,5701.0,5915.0,5220.0,5100.0,5031.0
3.0,21434.0,20322.0,7834.0,7085.0,6165.0,5686.0,5802.0,5195.0,5087.0,5035.0
3.0,21397.0,20299.0,7824.0,7083.0,6175.0,5715.0,5938.0,5353.0,5156.0,5038.0
3.0,21374.0,20279.0,7840.0,7107.0,6200.0,5735.0,6264.0,5279.0,5130.0,5027.0
3.0,21369.0,20267.0,7845.0,7115.0,6224.0,5732.0,6291.0,5457.0,5201.0,5025.0
3.0,21376.0,20264.0,7838.0,7104.0,6219.0,5727.0,6325.0,5389.0,5179.0,5024.0
3.0,21389.0,20271.0,7841.0,7106.0,6227.0,5732.0,6684.0,5430.0,5185.0,5029.0
3.0,21406.0,20297.0,7831.0,7094.0,6227.0,5737.0,6791.0,5391.0,5153.0,5050.0
3.0,21421.0,20325.0,7848.0,7100.0,6240.0,5740.0,6925.0,5429.0,5170.0,5040.0
3.0,21918.0,20677.0,7916.0,7175.0,6380.0,5838.0,8654.0,6116.0,5445.0,5032.0
3.0,21903.0,20651.0,7880.0,7150.0,6368.0,5821.0,8442.0,5860.0,5320.0,5034.0
3.0,21853.0,20604.0,7885.0,7153.0,6363.0,5832.0,8501.0,5995.0,5377.0,5013.0
3.0,21794.0,20548.0,7893.0,7185.0,6452.0,5897.0,9557.0,6213.0,5478.0,5043.0
3.0,21744.0,20502.0,7888.0,7157.0,6432.0,5878.0,8985.0,6311.0,5524.0,5034.0
3.0,21697.0,20474.0,7852.0,7110.0,6255.0,5748.0,7207.0,5515.0,5208.0,5033.0
3.0,21649.0,20450.0,7841.0,7098.0,6187.0,5702.0,6222.0,5301.0,5129.0,5031.0
3.0,21595.0,20422.0,7853.0,7111.0,6199.0,5727.0,6307.0,5337.0,5143.0,5025.0
3.0,21539.0,20391.0,7852.0,7111.0,6204.0,5720.0,6210.0,5422.0,5179.0,5033.0
3.0,21497.0,20360.0,7839.0,7096.0,6183.0,5709.0,6052.0,5218.0,5098.0,5017.0
3.0,21454.0,20334.0,7827.0,7103.0,6177.0,5702.0,5999.0,5223.0,5094.0,5037.0
3.0,21415.0,20310.0,7835.0,7090.0,6169.0,5697.0,5933.0,5226.0,5085.0,5037.0
3.0,21381.0,20282.0,7819.0,7092.0,6170.0,5707.0,5999.0,5284.0,5125.0,5037.0
3.0,21358.0,20258.0,7831.0,7086.0,6164.0,5700.0,5953.0,5252.0,5112.0,5029.0
3.0,21351.0,20243.0,7825.0,7093.0,6170.0,5708.0,5962.0,5224.0,5094.0,5037.0
3.0,21358.0,20242.0,7832.0,7093.0,6179.0,5708.0,6047.0,5220.0,5100.0,5030.0
3.0,21376.0,20274.0,7824.0,7079.0,6178.0,5700.0,6024.0,5270.0,5114.0,5035.0
3.0,21397.0,20312.0,7829.0,7094.0,6213.0,5716.0,6612.0,5337.0,5142.0,5041.0
3.0,21894.0,20621.0,7887.0,7185.0,6442.0,5888.0,9230.0,6157.0,5450.0,5039.0
3.0,21823.0,20558.0,7893.0,7191.0,6420.0,5893.0,9326.0,6157.0,5467.0,5029.0
3.0,21754.0,20510.0,7886.0,7166.0,6310.0,5792.0,8141.0,6049.0,5386.0,5038.0
3.0,21698.0,20481.0,7870.0,7139.0,6237.0,5737.0,6757.0,5513.0,5195.0,5022.0
3.0,21647.0,20457.0,7884.0,7145.0,6276.0,5769.0,6759.0,5516.0,5205.0,5031.0
3.0,21599.0,20433.0,7833.0,7087.0,6196.0,5712.0,6095.0,5425.0,5166.0,5034.0
3.0,21551.0,20406.0,7851.0,7097.0,6157.0,5691.0,5998.0,5175.0,5065.0,5040.0
3.0,21507.0,20377.0,7823.0,7100.0,6179.0,5696.0,6028.0,5234.0,5095.0,5034.0
3.0,21470.0,20346.0,7856.0,7099.0,6189.0,5707.0,6163.0,5273.0,5103.0,5037.0
3.0,21431.0,20318.0,7833.0,7083.0,6154.0,5688.0,5918.0,5196.0,5074.0,5032.0
3.0,21389.0,20272.0,7828.0,7073.0,6154.0,5681.0,5787.0,5196.0,5091.0,5034.0
3.0,21349.0,20227.0,7816.0,7100.0,6168.0,5699.0,5971.0,5275.0,5118.0,5045.0
3.0,21321.0,20203.0,7851.0,7107.0,6207.0,5728.0,6207.0,5388.0,5159.0,5035.0
3.0,21318.0,20205.0,7807.0,7078.0,6176.0,5688.0,5847.0,5214.0,5098.0,5032.0
3.0,21339.0,20235.0,7806.0,7051.0,6150.0,5668.0,5754.0,5140.0,5063.0,5024.0
3.0,21853.0,20571.0,7888.0,7165.0,6415.0,5879.0,9330.0,6285.0,5490.0,5039.0
3.0,21774.0,20526.0,7921.0,7178.0,6389.0,5871.0,8631.0,5904.0,5368.0,5035.0
3.0,21707.0,20495.0,7871.0,7103.0,6208.0,5715.0,6234.0,5407.0,5184.0,5033.0
3.0,21649.0,20467.0,7862.0,7104.0,6211.0,5736.0,6453.0,5298.0,5132.0,5031.0
3.0,21595.0,20441.0,7832.0,7096.0,6184.0,5715.0,6085.0,5373.0,5150.0,5028.0
3.0,21549.0,20413.0,7833.0,7085.0,6180.0,5689.0,6185.0,5238.0,5102.0,5031.0
3.0,21513.0,20384.0,7819.0,7099.0,6169.0,5695.0,6052.0,5245.0,5107.0,5035.0
3.0,21479.0,20354.0,7832.0,7091.0,6207.0,5720.0,6308.0,5331.0,5125.0,5025.0
3.0,21442.0,20321.0,7825.0,7081.0,6148.0,5685.0,5906.0,5233.0,5091.0,5021.0
3.0,21392.0,20265.0,7812.0,7073.0,6155.0,5679.0,5799.0,5182.0,5080.0,5040.0
3.0,21327.0,20203.0,7819.0,7082.0,6161.0,5693.0,5808.0,5188.0,5085.0,5026.0
3.0,21279.0,20172.0,7844.0,7080.0,6190.0,5721.0,6241.0,5262.0,5111.0,5046.0
3.0,21278.0,20185.0,7820.0,7086.0,6161.0,5690.0,5980.0,5248.0,5097.0,5034.0
3.0,21788.0,20543.0,7909.0,7170.0,6384.0,5853.0,8921.0,5912.0,5355.0,5036.0
3.0,21717.0,20509.0,7831.0,7087.0,6193.0,5714.0,6383.0,5399.0,5158.0,5032.0
3.0,21649.0,20476.0,7826.0,7079.0,6179.0,5700.0,6258.0,5233.0,5090.0,5030.0
3.0,21589.0,20446.0,7824.0,7084.0,6185.0,5697.0,6281.0,5290.0,5110.0,5027.0
3.0,21541.0,20417.0,7838.0,7091.0,6206.0,5691.0,6437.0,5362.0,5135.0,5032.0
3.0,21515.0,20388.0,7833.0,7086.0,6214.0,5729.0,6819.0,5358.0,5144.0,5035.0
3.0,21492.0,20358.0,7836.0,7103.0,6233.0,5757.0,6788.0,5412.0,5167.0,5020.0
3.0,21457.0,20322.0,7843.0,7090.0,6200.0,5729.0,6286.0,5392.0,5152.0,5046.0
3.0,21399.0,20262.0,7823.0,7088.0,6161.0,5688.0,5942.0,5191.0,5080.0,5043.0
3.0,21329.0,20199.0,7827.0,7079.0,6157.0,5683.0,5816.0,5179.0,5078.0,5043.0
3.0,21274.0,20165.0,7840.0,7089.0,6209.0,5712.0,6193.0,5348.0,5157.0,5031.0
3.0,21653.0,20487.0,7839.0,7117.0,6272.0,5766.0,7639.0,5616.0,5226.0,5049.0
3.0,21588.0,20454.0,7836.0,7116.0,6304.0,5779.0,7721.0,5653.0,5242.0,5039.0
3.0,21541.0,20424.0,7852.0,7107.0,6250.0,5754.0,7318.0,5571.0,5224.0,5032.0
3.0,21525.0,20394.0,7834.0,7114.0,6223.0,5727.0,6791.0,5490.0,5169.0,5032.0
3.0,21509.0,20364.0,7834.0,7092.0,6234.0,5734.0,6709.0,5405.0,5170.0,5021.0
3.0,21471.0,20325.0,7829.0,7082.0,6183.0,5716.0,6293.0,5374.0,5170.0,5042.0
3.0,21407.0,20265.0,7815.0,7066.0,6152.0,5683.0,5822.0,5184.0,5082.0,5044.0
3.0,21336.0,20205.0,7819.0,7073.0,6160.0,5694.0,6039.0,5188.0,5079.0,5039.0
3.0,21609.0,20474.0,7865.0,7168.0,6415.0,5860.0,9543.0,6018.0,5388.0,5035.0
3.0,21564.0,20444.0,7847.0,7098.0,6287.0,5773.0,7567.0,5670.0,5267.0,5026.0
3.0,21548.0,20411.0,7803.0,7079.0,6163.0,5704.0,6321.0,5272.0,5110.0,5016.0
3.0,21531.0,20376.0,7801.0,7079.0,6198.0,5702.0,6246.0,5292.0,5130.0,5029.0
3.0,21483.0,20329.0,7797.0,7087.0,6176.0,5702.0,6240.0,5254.0,5104.0,5031.0
3.0,21418.0,20272.0,7793.0,7067.0,6143.0,5677.0,5851.0,5186.0,5071.0,5042.0
3.0,21613.0,20475.0,7896.0,7171.0,6388.0,5865.0,9310.0,5963.0,5361.0,5032.0
3.0,21590.0,20445.0,7843.0,7111.0,6224.0,5753.0,6949.0,5510.0,5204.0,5038.0
3.0,21557.0,20402.0,7838.0,7108.0,6254.0,5753.0,7072.0,5526.0,5214.0,5042.0
3.0,21498.0,20348.0,7813.0,7107.0,6251.0,5747.0,6832.0,5588.0,5247.0,5024.0
3.0,21432.0,20286.0,7802.0,7072.0,6195.0,5722.0,6380.0,5298.0,5132.0,5039.0
3.0,21622.0,20473.0,7877.0,7147.0,6387.0,5855.0,8494.0,5955.0,5390.0,5038.0
3.0,21581.0,20423.0,7881.0,7150.0,6389.0,5866.0,8590.0,5934.0,5369.0,5025.0
3.0,21520.0,20370.0,7839.0,7117.0,6306.0,5796.0,7591.0,5656.0,5266.0,5023.0
3.0,22100.0,20909.0,8004.0,7261.0,6338.0,5868.0,7610.0,5887.0,5405.0,5028.0
3.0,21994.0,20832.0,7996.0,7241.0,6318.0,5812.0,7285.0,5929.0,5373.0,5028.0
3.0,21939.0,20783.0,7980.0,7226.0,6352.0,5840.0,7195.0,5953.0,5390.0,5024.0
3.0,21918.0,20754.0,7971.0,7205.0,6293.0,5817.0,6556.0,5630.0,5292.0,5030.0
3.0,22047.0,20856.0,8038.0,7258.0,6383.0,5900.0,8152.0,6046.0,5491.0,5027.0
3.0,21951.0,20787.0,7976.0,7219.0,6282.0,5788.0,7112.0,5773.0,5308.0,5031.0
3.0,21903.0,20747.0,7958.0,7246.0,6304.0,5805.0,7400.0,5602.0,5241.0,5033.0
3.0,21882.0,20723.0,7935.0,7195.0,6237.0,5742.0,6111.0,5472.0,5192.0,5042.0
3.0,21869.0,20709.0,7948.0,7184.0,6277.0,5783.0,6523.0,5492.0,5205.0,5032.0
3.0,21858.0,20697.0,7967.0,7206.0,6308.0,5814.0,6765.0,5602.0,5262.0,5035.0
3.0,21836.0,20682.0,7965.0,7217.0,6258.0,5781.0,6550.0,5553.0,5229.0,5042.0
3.0,22000.0,20816.0,8057.0,7271.0,6388.0,5924.0,7621.0,6072.0,5522.0,5034.0
3.0,21914.0,20759.0,7972.0,7196.0,6251.0,5778.0,6224.0,5640.0,5260.0,5035.0
3.0,21874.0,20727.0,7994.0,7212.0,6353.0,5816.0,7363.0,5861.0,5337.0,5033.0
3.0,21853.0,20708.0,7966.0,7196.0,6237.0,5748.0,6387.0,5497.0,5198.0,5036.0
3.0,21837.0,20695.0,7980.0,7202.0,6325.0,5805.0,6888.0,5600.0,5244.0,5018.0
3.0,21822.0,20683.0,7958.0,7202.0,6282.0,5787.0,6762.0,5500.0,5223.0,5017.0
3.0,21800.0,20664.0,7942.0,7187.0,6245.0,5757.0,6375.0,5410.0,5176.0,5012.0
3.0,21762.0,20641.0,7947.0,7202.0,6343.0,5832.0,7081.0,5682.0,5330.0,5026.0
3.0,21722.0,20616.0,7983.0,7238.0,6393.0,5934.0,7767.0,5989.0,5434.0,5042.0
3.0,21710.0,20595.0,7984.0,7254.0,6385.0,5898.0,7773.0,5885.0,5413.0,5038.0
3.0,21957.0,20787.0,8034.0,7264.0,6397.0,5923.0,7503.0,6054.0,5498.0,5032.0
3.0,21887.0,20742.0,7956.0,7191.0,6232.0,5754.0,6057.0,5428.0,5199.0,5023.0
3.0,21858.0,20718.0,7948.0,7191.0,6232.0,5749.0,6288.0,5391.0,5173.0,5048.0
3.0,21839.0,20703.0,7949.0,7193.0,6245.0,5773.0,6382.0,5396.0,5195.0,5038.0
3.0,21822.0,20691.0,7957.0,7200.0,6232.0,5750.0,6343.0,5442.0,5174.0,5025.0
3.0,21805.0,20676.0,7941.0,7193.0,6235.0,5743.0,6125.0,5415.0,5167.0,5033.0
3.0,21782.0,20656.0,7915.0,7179.0,6229.0,5737.0,6095.0,5427.0,5176.0,5030.0
3.0,21752.0,20632.0,7930.0,7180.0,6243.0,5758.0,6512.0,5379.0,5169.0,5025.0
3.0,21723.0,20605.0,7958.0,7207.0,6309.0,5812.0,6885.0,5716.0,5318.0,5043.0
3.0,21710.0,20581.0,7998.0,7262.0,6364.0,5875.0,7392.0,5878.0,5386.0,5024.0
3.0,21714.0,20568.0,7963.0,7214.0,6299.0,5799.0,6331.0,5806.0,5317.0,5052.0
3.0,21923.0,20764.0,7997.0,7222.0,6320.0,5845.0,6987.0,5952.0,5442.0,5029.0
3.0,21863.0,20718.0,7969.0,7192.0,6225.0,5757.0,6073.0,5411.0,5190.0,5025.0
3.0,21850.0,20718.0,7939.0,7166.0,6234.0,5746.0,6083.0,5323.0,5137.0,5047.0
3.0,21843.0,20706.0,7929.0,7182.0,6240.0,5752.0,6330.0,5517.0,5206.0,5039.0
3.0,21826.0,20690.0,7939.0,7206.0,6286.0,5800.0,6871.0,5593.0,5254.0,5043.0
3.0,21803.0,20671.0,7963.0,7207.0,6330.0,5858.0,7156.0,5658.0,5296.0,5031.0
3.0,21777.0,20650.0,7955.0,7195.0,6285.0,5803.0,6875.0,5623.0,5269.0,5029.0
3.0,21750.0,20627.0,7959.0,7206.0,6324.0,5807.0,7271.0,5683.0,5276.0,5026.0
3.0,21727.0,20599.0,7961.0,7189.0,6258.0,5760.0,6476.0,5576.0,5237.0,5032.0
3.0,21713.0,20574.0,7956.0,7185.0,6268.0,5769.0,6378.0,5484.0,5208.0,5028.0
3.0,21711.0,20558.0,7936.0,7187.0,6241.0,5763.0,6073.0,5364.0,5171.0,5042.0
3.0,21718.0,20566.0,7932.0,7191.0,6308.0,5797.0,6925.0,5505.0,5219.0,5039.0
3.0,21891.0,20729.0,7976.0,7224.0,6281.0,5793.0,6927.0,5784.0,5328.0,5027.0
3.0,21837.0,20706.0,7939.0,7193.0,6218.0,5743.0,6125.0,5400.0,5178.0,5027.0
3.0,21844.0,20709.0,7953.0,7183.0,6253.0,5757.0,6548.0,5446.0,5180.0,5033.0
3.0,21856.0,20708.0,7953.0,7201.0,6277.0,5790.0,6834.0,5540.0,5209.0,5045.0
3.0,21840.0,20691.0,7947.0,7203.0,6271.0,5786.0,6843.0,5570.0,5237.0,5044.0
3.0,21807.0,20668.0,7996.0,7242.0,6322.0,5843.0,7050.0,5749.0,5320.0,5029.0
3.0,21773.0,20644.0,7996.0,7244.0,6382.0,5881.0,7673.0,6059.0,5451.0,5038.0
3.0,21742.0,20620.0,7982.0,7240.0,6327.0,5847.0,7680.0,5816.0,5335.0,5047.0
3.0,21720.0,20592.0,7956.0,7193.0,6286.0,5790.0,7115.0,5688.0,5280.0,5044.0
3.0,21706.0,20565.0,7921.0,7166.0,6248.0,5754.0,6418.0,5480.0,5201.0,5022.0
3.0,21699.0,20549.0,7935.0,7197.0,6251.0,5774.0,6344.0,5424.0,5193.0,5023.0
3.0,21707.0,20557.0,7946.0,7194.0,6319.0,5820.0,7018.0,5673.0,5283.0,5028.0
3.0,21751.0,20597.0,7959.0,7204.0,6350.0,5839.0,7527.0,5807.0,5329.0,5030.0
3.0,21817.0,20657.0,7942.0,7200.0,6359.0,5827.0,7440.0,5808.0,5337.0,5025.0
3.0,21855.0,20697.0,7962.0,7200.0,6264.0,5795.0,6827.0,5614.0,5254.0,5025.0
3.0,21809.0,20689.0,7942.0,7172.0,6261.0,5757.0,6287.0,5502.0,5208.0,5037.0
3.0,21837.0,20703.0,7948.0,7192.0,6247.0,5760.0,6402.0,5416.0,5173.0,5056.0
3.0,21867.0,20707.0,7932.0,7179.0,6272.0,5780.0,6770.0,5472.0,5195.0,5043.0
3.0,21850.0,20690.0,7940.0,7181.0,6286.0,5781.0,7134.0,5582.0,5234.0,5034.0
3.0,21808.0,20664.0,7926.0,7175.0,6243.0,5751.0,6317.0,5389.0,5168.0,5030.0
3.0,21765.0,20638.0,7960.0,7206.0,6318.0,5813.0,6681.0,5799.0,5366.0,5026.0
3.0,21729.0,20611.0,7966.0,7231.0,6391.0,5901.0,7541.0,5938.0,5441.0,5037.0
3.0,21704.0,20579.0,7963.0,7218.0,6367.0,5862.0,7606.0,5906.0,5368.0,5030.0
3.0,21688.0,20551.0,7950.0,7199.0,6324.0,5832.0,7440.0,5569.0,5249.0,5017.0
3.0,21679.0,20534.0,7916.0,7179.0,6295.0,5800.0,6970.0,5520.0,5241.0,5044.0
3.0,21686.0,20540.0,7944.0,7210.0,6306.0,5817.0,7139.0,5808.0,5341.0,5028.0
3.0,21729.0,20579.0,7961.0,7215.0,6378.0,5866.0,7712.0,5765.0,5315.0,5044.0
3.0,21780.0,20627.0,7937.0,7204.0,6314.0,5811.0,7236.0,5674.0,5275.0,5028.0
3.0,21806.0,20652.0,7959.0,7243.0,6389.0,5882.0,8215.0,5953.0,5392.0,5023.0
3.0,21801.0,20649.0,7965.0,7260.0,6450.0,5905.0,8586.0,6539.0,5609.0,5036.0
3.0,21767.0,20632.0,7966.0,7233.0,6423.0,5887.0,8387.0,6288.0,5526.0,5044.0
3.0,21728.0,20610.0,7946.0,7193.0,6339.0,5830.0,7662.0,5794.0,5329.0,5035.0
3.0,21717.0,20598.0,7928.0,7172.0,6263.0,5759.0,6589.0,5514.0,5193.0,5023.0
3.0,21731.0,20591.0,7916.0,7155.0,6217.0,5721.0,6135.0,5344.0,5154.0,5027.0
3.0,21749.0,20587.0,7958.0,7187.0,6282.0,5792.0,7091.0,5510.0,5221.0,5046.0
3.0,21819.0,20673.0,7963.0,7193.0,6234.0,5783.0,6349.0,5583.0,5251.0,5025.0
3.0,21789.0,20672.0,7958.0,7194.0,6267.0,5775.0,6745.0,5584.0,5232.0,5027.0
3.0,21834.0,20694.0,7953.0,7194.0,6223.0,5751.0,6467.0,5351.0,5150.0,5036.0
3.0,21874.0,20704.0,7951.0,7175.0,6243.0,5761.0,6582.0,5498.0,5196.0,5018.0
3.0,21856.0,20690.0,7950.0,7167.0,6230.0,5754.0,6631.0,5376.0,5156.0,5032.0
3.0,21810.0,20664.0,7914.0,7152.0,6221.0,5735.0,6256.0,5345.0,5149.0,5030.0
3.0,21763.0,20636.0,7909.0,7152.0,6194.0,5724.0,5891.0,5215.0,5098.0,5044.0
3.0,21724.0,20603.0,7932.0,7185.0,6221.0,5763.0,6129.0,5368.0,5158.0,5033.0
3.0,21695.0,20568.0,7948.0,7192.0,6283.0,5794.0,6822.0,5596.0,5236.0,5033.0
3.0,21673.0,20538.0,7956.0,7205.0,6319.0,5805.0,7076.0,5677.0,5275.0,5024.0
3.0,21660.0,20520.0,7918.0,7192.0,6318.0,5794.0,7089.0,5661.0,5262.0,5030.0
3.0,21668.0,20523.0,7931.0,7154.0,6250.0,5753.0,6586.0,5532.0,5218.0,5041.0
3.0,21701.0,20558.0,7899.0,7174.0,6256.0,5771.0,6517.0,5454.0,5205.0,5035.0
3.0,21739.0,20597.0,7923.0,7187.0,6333.0,5834.0,7140.0,5689.0,5320.0,5046.0
3.0,21751.0,20612.0,7981.0,7269.0,6511.0,5986.0,8914.0,6293.0,5584.0,5040.0
3.0,21740.0,20605.0,7982.0,7258.0,6517.0,5983.0,9376.0,6638.0,5703.0,5040.0
3.0,21708.0,20592.0,7970.0,7253.0,6422.0,5919.0,8512.0,6194.0,5509.0,5050.0
3.0,21684.0,20575.0,7919.0,7170.0,6299.0,5799.0,6955.0,5719.0,5313.0,5038.0
3.0,21685.0,20562.0,7893.0,7153.0,6221.0,5749.0,6292.0,5362.0,5159.0,5041.0
3.0,21697.0,20550.0,7903.0,7147.0,6219.0,5745.0,6083.0,5260.0,5111.0,5036.0
3.0,21709.0,20545.0,7933.0,7168.0,6289.0,5785.0,6721.0,5526.0,5219.0,5034.0
3.0,21718.0,20555.0,7914.0,7183.0,6313.0,5813.0,7034.0,5791.0,5330.0,5026.0
3.0,21803.0,20668.0,7947.0,7215.0,6288.0,5813.0,7090.0,5783.0,5323.0,5026.0
3.0,21785.0,20662.0,7949.0,7161.0,6234.0,5764.0,6415.0,5414.0,5169.0,5037.0
3.0,21834.0,20686.0,7972.0,7212.0,6282.0,5788.0,7018.0,5497.0,5211.0,5038.0
3.0,21877.0,20703.0,7938.0,7176.0,6313.0,5798.0,6833.0,5832.0,5341.0,5031.0
3.0,21862.0,20693.0,7969.0,7212.0,6359.0,5834.0,7781.0,5880.0,5344.0,5030.0
3.0,21822.0,20671.0,7947.0,7176.0,6298.0,5787.0,7086.0,5606.0,5251.0,5033.0
3.0,21782.0,20644.0,7928.0,7169.0,6225.0,5738.0,6445.0,5362.0,5151.0,5039.0
3.0,21742.0,20611.0,7906.0,7149.0,6194.0,5727.0,5998.0,5264.0,5113.0,5028.0
3.0,21706.0,20568.0,7917.0,7163.0,6298.0,5807.0,6893.0,5448.0,5199.0,5038.0
3.0,21676.0,20535.0,7950.0,7197.0,6283.0,5797.0,6853.0,5584.0,5245.0,5050.0
3.0,21657.0,20516.0,7912.0,7203.0,6305.0,5806.0,7169.0,5636.0,5270.0,5047.0
3.0,21658.0,20514.0,7926.0,7155.0,6193.0,5733.0,6024.0,5413.0,5159.0,5044.0
3.0,21677.0,20535.0,7907.0,7166.0,6249.0,5758.0,6356.0,5472.0,5198.0,5035.0
3.0,21697.0,20562.0,7961.0,7191.0,6310.0,5813.0,7170.0,5764.0,5310.0,5042.0
3.0,21698.0,20574.0,7968.0,7247.0,6407.0,5909.0,8218.0,6185.0,5496.0,5038.0
3.0,21684.0,20572.0,7961.0,7240.0,6448.0,5914.0,8837.0,6341.0,5557.0,5025.0
3.0,21665.0,20562.0,7942.0,7202.0,6310.0,5843.0,7547.0,5862.0,5353.0,5040.0
3.0,21652.0,20546.0,7910.0,7160.0,6228.0,5731.0,6229.0,5449.0,5195.0,5042.0
3.0,21656.0,20527.0,7897.0,7146.0,6192.0,5710.0,5784.0,5218.0,5105.0,5042.0
3.0,21665.0,20511.0,7881.0,7131.0,6160.0,5698.0,5814.0,5183.0,5089.0,5023.0
3.0,21672.0,20501.0,7911.0,7160.0,6281.0,5789.0,6804.0,5543.0,5217.0,5019.0
3.0,21673.0,20509.0,7922.0,7175.0,6286.0,5774.0,6813.0,5602.0,5254.0,5033.0
3.0,21816.0,20655.0,7961.0,7224.0,6354.0,5870.0,7747.0,5870.0,5377.0,5026.0
3.0,21805.0,20642.0,7953.0,7180.0,6262.0,5768.0,6634.0,5556.0,5220.0,5049.0
3.0,21839.0,20679.0,7960.0,7172.0,6266.0,5773.0,6642.0,5508.0,5206.0,5046.0
3.0,21874.0,20705.0,7927.0,7178.0,6252.0,5785.0,6628.0,5556.0,5220.0,5043.0
3.0,21872.0,20702.0,7965.0,7227.0,6313.0,5838.0,7620.0,5664.0,5265.0,5036.0
3.0,21850.0,20689.0,7954.0,7204.0,6315.0,5823.0,7645.0,5752.0,5298.0,5025.0
3.0,21820.0,20667.0,7946.0,7180.0,6284.0,5789.0,7210.0,5569.0,5224.0,5029.0
3.0,21787.0,20638.0,7913.0,7155.0,6212.0,5734.0,6289.0,5426.0,5167.0,5036.0
3.0,21751.0,20603.0,7916.0,7170.0,6252.0,5773.0,6561.0,5435.0,5179.0,5034.0
3.0,21713.0,20564.0,7919.0,7162.0,6219.0,5736.0,6221.0,5424.0,5172.0,5039.0
3.0,21680.0,20533.0,7953.0,7210.0,6309.0,5803.0,7122.0,5809.0,5324.0,5015.0
3.0,21664.0,20518.0,7932.0,7184.0,6265.0,5794.0,6819.0,5501.0,5207.0,5041.0
3.0,21663.0,20522.0,7905.0,7158.0,6264.0,5773.0,6733.0,5544.0,5218.0,5025.0
3.0,21665.0,20532.0,7904.0,7167.0,6297.0,5797.0,7274.0,5590.0,5242.0,5036.0
3.0,21659.0,20543.0,7934.0,7213.0,6386.0,5878.0,8148.0,6075.0,5433.0,5052.0
3.0,21646.0,20549.0,7955.0,7221.0,6367.0,5853.0,8274.0,6052.0,5434.0,5028.0
3.0,21632.0,20543.0,7917.0,7159.0,6280.0,5797.0,7071.0,5571.0,5248.0,5047.0
3.0,21628.0,20528.0,7899.0,7128.0,6178.0,5720.0,6015.0,5301.0,5131.0,5044.0
3.0,21633.0,20503.0,7900.0,7139.0,6182.0,5714.0,5835.0,5205.0,5097.0,5022.0
3.0,21639.0,20479.0,7881.0,7137.0,6167.0,5701.0,5798.0,5210.0,5084.0,5045.0
3.0,21638.0,20466.0,7893.0,7162.0,6250.0,5756.0,6510.0,5465.0,5191.0,5029.0
3.0,21633.0,20464.0,7901.0,7167.0,6308.0,5788.0,7058.0,5683.0,5304.0,5031.0
3.0,21871.0,20700.0,7988.0,7240.0,6330.0,5839.0,7498.0,6130.0,5480.0,5037.0
3.0,21802.0,20653.0,7957.0,7224.0,6286.0,5802.0,7319.0,5893.0,5326.0,5028.0
3.0,21785.0,20658.0,7953.0,7215.0,6286.0,5816.0,7249.0,5659.0,5256.0,5034.0
3.0,21822.0,20685.0,7917.0,7186.0,6245.0,5771.0,6654.0,5594.0,5231.0,5035.0
3.0,21872.0,20714.0,7932.0,7196.0,6299.0,5803.0,7234.0,5768.0,5298.0,5050.0
3.0,21885.0,20726.0,7941.0,7202.0,6271.0,5796.0,7045.0,5669.0,5279.0,5043.0
3.0,21885.0,20727.0,7924.0,7182.0,6266.0,5774.0,6668.0,5517.0,5207.0,5030.0
3.0,21871.0,20716.0,7935.0,7182.0,6294.0,5801.0,6930.0,5617.0,5250.0,5050.0
3.0,21841.0,20687.0,7939.0,7179.0,6255.0,5771.0,6701.0,5514.0,5212.0,5042.0
